city,global_index
manhattan,23760
manhattan,23761
manhattan,23765
manhattan,23766
manhattan,23767
manhattan,23768
manhattan,23769
manhattan,23771
manhattan,23774
manhattan,23775
manhattan,23776
manhattan,23777
manhattan,23780
manhattan,23781
manhattan,23782
manhattan,23784
manhattan,23785
manhattan,23786
manhattan,23787
manhattan,23788
manhattan,23789
manhattan,23791
manhattan,23793
manhattan,23794
manhattan,23795
manhattan,23802
manhattan,23803
manhattan,23805
manhattan,23807
manhattan,23808
manhattan,23809
manhattan,23810
manhattan,23812
manhattan,23813
manhattan,23814
manhattan,23815
manhattan,23816
manhattan,23817
manhattan,23818
manhattan,23821
manhattan,23823
manhattan,23824
manhattan,23826
manhattan,23827
manhattan,23828
manhattan,23829
manhattan,23831
manhattan,23832
manhattan,23834
manhattan,23835
manhattan,23838
manhattan,23840
manhattan,23841
manhattan,23842
manhattan,23843
manhattan,23844
manhattan,23846
manhattan,23847
manhattan,23848
manhattan,23851
manhattan,23853
manhattan,23854
manhattan,23855
manhattan,23856
manhattan,23857
manhattan,23859
manhattan,23862
manhattan,23863
manhattan,23865
manhattan,23866
manhattan,23867
manhattan,23868
manhattan,23869
manhattan,23870
manhattan,23871
manhattan,23872
manhattan,23873
manhattan,23875
manhattan,23876
manhattan,23877
manhattan,23879
manhattan,23880
manhattan,23881
manhattan,23882
manhattan,23883
manhattan,23887
manhattan,23888
manhattan,23889
manhattan,23890
manhattan,23891
manhattan,23893
manhattan,23894
manhattan,23895
manhattan,23896
manhattan,23898
manhattan,23899
manhattan,23902
manhattan,23904
manhattan,23907
manhattan,23910
manhattan,23911
manhattan,23912
manhattan,23914
manhattan,23915
manhattan,23918
manhattan,23919
manhattan,23922
manhattan,23924
manhattan,23925
manhattan,23926
manhattan,23928
manhattan,23929
manhattan,23930
manhattan,23931
manhattan,23933
manhattan,23934
manhattan,23937
manhattan,23943
manhattan,23944
manhattan,23945
manhattan,23947
manhattan,23950
manhattan,23952
manhattan,23953
manhattan,23954
manhattan,23955
manhattan,23956
manhattan,23958
manhattan,23959
manhattan,23960
manhattan,23961
manhattan,23963
manhattan,23964
manhattan,23965
manhattan,23966
manhattan,23967
manhattan,23968
manhattan,23969
manhattan,23971
manhattan,23972
manhattan,23974
manhattan,23975
manhattan,23977
manhattan,23978
manhattan,23984
manhattan,23985
manhattan,23987
manhattan,23988
manhattan,23991
manhattan,23992
manhattan,23993
manhattan,23994
manhattan,23998
manhattan,23999
manhattan,24001
manhattan,24003
manhattan,24004
manhattan,24006
manhattan,24007
manhattan,24008
manhattan,24009
manhattan,24010
manhattan,24012
manhattan,24015
manhattan,24019
manhattan,24020
manhattan,24021
manhattan,24022
manhattan,24023
manhattan,24025
manhattan,24026
manhattan,24027
manhattan,24028
manhattan,24029
manhattan,24031
manhattan,24032
manhattan,24033
manhattan,24034
manhattan,24035
manhattan,24036
manhattan,24038
manhattan,24040
manhattan,24041
manhattan,24042
manhattan,24044
manhattan,24045
manhattan,24047
manhattan,24048
manhattan,24049
manhattan,24051
manhattan,24053
manhattan,24054
manhattan,24055
manhattan,24056
manhattan,24057
manhattan,24060
manhattan,24061
manhattan,24062
manhattan,24065
manhattan,24066
manhattan,24068
manhattan,24071
manhattan,24072
manhattan,24074
manhattan,24075
manhattan,24076
manhattan,24077
manhattan,24078
manhattan,24079
manhattan,24080
manhattan,24081
manhattan,24082
manhattan,24083
manhattan,24084
manhattan,24085
manhattan,24087
manhattan,24088
manhattan,24089
manhattan,24090
manhattan,24091
manhattan,24093
manhattan,24095
manhattan,24096
manhattan,24098
manhattan,24099
manhattan,24100
manhattan,24101
manhattan,24102
manhattan,24104
manhattan,24105
manhattan,24107
manhattan,24108
manhattan,24109
manhattan,24111
manhattan,24112
manhattan,24115
manhattan,24116
manhattan,24117
manhattan,24118
manhattan,24121
manhattan,24123
manhattan,24124
manhattan,24125
manhattan,24126
manhattan,24129
manhattan,24130
manhattan,24133
manhattan,24134
manhattan,24135
manhattan,24136
manhattan,24137
manhattan,24139
manhattan,24140
manhattan,24142
manhattan,24143
manhattan,24144
manhattan,24145
manhattan,24146
manhattan,24147
manhattan,24148
manhattan,24149
manhattan,24150
manhattan,24151
manhattan,24152
manhattan,24153
manhattan,24155
manhattan,24157
manhattan,24158
manhattan,24162
manhattan,24164
manhattan,24165
manhattan,24166
manhattan,24167
manhattan,24168
manhattan,24169
manhattan,24173
manhattan,24174
manhattan,24175
manhattan,24176
manhattan,24177
manhattan,24178
manhattan,24179
manhattan,24181
manhattan,24183
manhattan,24184
manhattan,24185
manhattan,24187
manhattan,24188
manhattan,24189
manhattan,24190
manhattan,24192
manhattan,24193
manhattan,24194
manhattan,24195
manhattan,24197
manhattan,24199
manhattan,24201
manhattan,24203
manhattan,24205
manhattan,24206
manhattan,24208
manhattan,24209
manhattan,24210
manhattan,24213
manhattan,24214
manhattan,24215
manhattan,24216
manhattan,24217
manhattan,24218
manhattan,24220
manhattan,24223
manhattan,24224
manhattan,24225
manhattan,24226
manhattan,24227
manhattan,24228
manhattan,24230
manhattan,24231
manhattan,24232
manhattan,24233
manhattan,24234
manhattan,24235
manhattan,24236
manhattan,24237
manhattan,24238
manhattan,24240
manhattan,24241
manhattan,24242
manhattan,24244
manhattan,24245
manhattan,24246
manhattan,24247
manhattan,24248
manhattan,24249
manhattan,24251
manhattan,24252
manhattan,24254
manhattan,24255
manhattan,24256
manhattan,24257
manhattan,24258
manhattan,24260
manhattan,24261
manhattan,24262
manhattan,24264
manhattan,24265
manhattan,24266
manhattan,24267
manhattan,24268
manhattan,24269
manhattan,24270
manhattan,24274
manhattan,24275
manhattan,24277
manhattan,24279
manhattan,24281
manhattan,24282
manhattan,24283
manhattan,24284
manhattan,24285
manhattan,24286
manhattan,24287
manhattan,24288
manhattan,24289
manhattan,24291
manhattan,24292
manhattan,24293
manhattan,24296
manhattan,24297
manhattan,24298
manhattan,24299
manhattan,24300
manhattan,24301
manhattan,24302
manhattan,24303
manhattan,24304
manhattan,24305
manhattan,24306
manhattan,24307
manhattan,24308
manhattan,24309
manhattan,24310
manhattan,24311
manhattan,24312
manhattan,24313
manhattan,24316
manhattan,24317
manhattan,24318
manhattan,24319
manhattan,24320
manhattan,24321
manhattan,24324
manhattan,24325
manhattan,24326
manhattan,24329
manhattan,24330
manhattan,24332
manhattan,24335
manhattan,24336
manhattan,24337
manhattan,24338
manhattan,24339
manhattan,24342
manhattan,24343
manhattan,24344
manhattan,24345
manhattan,24349
manhattan,24350
manhattan,24351
manhattan,24352
manhattan,24353
manhattan,24354
manhattan,24355
manhattan,24356
manhattan,24357
manhattan,24358
manhattan,24360
manhattan,24362
manhattan,24363
manhattan,24364
manhattan,24365
manhattan,24366
manhattan,24367
manhattan,24368
manhattan,24369
manhattan,24370
manhattan,24371
manhattan,24372
manhattan,24373
manhattan,24375
manhattan,24376
manhattan,24377
manhattan,24378
manhattan,24379
manhattan,24380
manhattan,24381
manhattan,24382
manhattan,24383
manhattan,24385
manhattan,24386
manhattan,24387
manhattan,24388
manhattan,24389
manhattan,24391
manhattan,24393
manhattan,24397
manhattan,24398
manhattan,24399
manhattan,24400
manhattan,24401
manhattan,24402
manhattan,24403
manhattan,24404
manhattan,24405
manhattan,24406
manhattan,24407
manhattan,24408
manhattan,24409
manhattan,24411
manhattan,24412
manhattan,24414
manhattan,24415
manhattan,24416
manhattan,24417
manhattan,24418
manhattan,24419
manhattan,24421
manhattan,24424
manhattan,24425
manhattan,24427
manhattan,24429
manhattan,24430
manhattan,24431
manhattan,24433
manhattan,24434
manhattan,24435
manhattan,24436
manhattan,24437
manhattan,24438
manhattan,24439
manhattan,24440
manhattan,24442
manhattan,24443
manhattan,24444
manhattan,24445
manhattan,24447
manhattan,24448
manhattan,24450
manhattan,24452
manhattan,24453
manhattan,24454
manhattan,24455
manhattan,24456
manhattan,24457
manhattan,24458
manhattan,24459
manhattan,24462
manhattan,24464
manhattan,24465
manhattan,24466
manhattan,24467
manhattan,24468
manhattan,24469
manhattan,24470
manhattan,24472
manhattan,24474
manhattan,24475
manhattan,24476
manhattan,24479
manhattan,24480
manhattan,24481
manhattan,24482
manhattan,24483
manhattan,24484
manhattan,24485
manhattan,24486
manhattan,24487
manhattan,24488
manhattan,24489
manhattan,24491
manhattan,24492
manhattan,24494
manhattan,24496
manhattan,24497
manhattan,24499
manhattan,24500
manhattan,24503
manhattan,24504
manhattan,24505
manhattan,24507
manhattan,24508
manhattan,24509
manhattan,24510
manhattan,24511
manhattan,24513
manhattan,24514
manhattan,24515
manhattan,24516
manhattan,24518
manhattan,24519
manhattan,24521
manhattan,24522
manhattan,24523
manhattan,24524
manhattan,24525
manhattan,24526
manhattan,24527
manhattan,24528
manhattan,24531
manhattan,24533
manhattan,24536
manhattan,24537
manhattan,24538
manhattan,24539
manhattan,24541
manhattan,24542
manhattan,24543
manhattan,24544
manhattan,24547
manhattan,24549
manhattan,24551
manhattan,24552
manhattan,24553
manhattan,24555
manhattan,24561
manhattan,24566
manhattan,24570
manhattan,24571
manhattan,24572
manhattan,24573
manhattan,24574
manhattan,24576
manhattan,24577
manhattan,24580
manhattan,24581
manhattan,24582
manhattan,24583
manhattan,24584
manhattan,24585
manhattan,24586
manhattan,24587
manhattan,24589
manhattan,24590
manhattan,24591
manhattan,24592
manhattan,24593
manhattan,24594
manhattan,24595
manhattan,24596
manhattan,24597
manhattan,24598
manhattan,24599
manhattan,24600
manhattan,24601
manhattan,24602
manhattan,24603
manhattan,24604
manhattan,24607
manhattan,24610
manhattan,24611
manhattan,24612
manhattan,24613
manhattan,24615
manhattan,24616
manhattan,24618
manhattan,24619
manhattan,24620
manhattan,24621
manhattan,24622
manhattan,24624
manhattan,24625
manhattan,24628
manhattan,24629
manhattan,24631
manhattan,24632
manhattan,24634
manhattan,24635
manhattan,24636
manhattan,24637
manhattan,24638
manhattan,24639
manhattan,24641
manhattan,24642
manhattan,24643
manhattan,24644
manhattan,24646
manhattan,24648
manhattan,24649
manhattan,24650
manhattan,24651
manhattan,24653
manhattan,24654
manhattan,24655
manhattan,24656
manhattan,24657
manhattan,24659
manhattan,24660
manhattan,24661
manhattan,24663
manhattan,24664
manhattan,24665
manhattan,24668
manhattan,24669
manhattan,24670
manhattan,24671
manhattan,24672
manhattan,24673
manhattan,24674
manhattan,24675
manhattan,24677
manhattan,24678
manhattan,24680
manhattan,24684
manhattan,24686
manhattan,24687
manhattan,24688
manhattan,24690
manhattan,24691
manhattan,24693
manhattan,24694
manhattan,24695
manhattan,24697
manhattan,24698
manhattan,24700
manhattan,24702
manhattan,24704
manhattan,24705
manhattan,24706
manhattan,24707
manhattan,24708
manhattan,24710
manhattan,24711
manhattan,24712
manhattan,24713
manhattan,24715
manhattan,24716
manhattan,24717
manhattan,24720
manhattan,24721
manhattan,24723
manhattan,24724
manhattan,24726
manhattan,24727
manhattan,24728
manhattan,24729
manhattan,24730
manhattan,24732
manhattan,24734
manhattan,24736
manhattan,24737
manhattan,24738
manhattan,24739
manhattan,24741
manhattan,24742
manhattan,24743
manhattan,24744
manhattan,24745
manhattan,24746
manhattan,24747
manhattan,24749
manhattan,24750
manhattan,24751
manhattan,24752
manhattan,24754
manhattan,24755
manhattan,24756
manhattan,24757
manhattan,24758
manhattan,24760
manhattan,24762
manhattan,24763
manhattan,24764
manhattan,24765
manhattan,24766
manhattan,24767
manhattan,24769
manhattan,24770
manhattan,24771
manhattan,24772
manhattan,24773
manhattan,24777
manhattan,24778
manhattan,24779
manhattan,24780
manhattan,24784
manhattan,24785
manhattan,24788
manhattan,24790
manhattan,24791
manhattan,24792
manhattan,24793
manhattan,24794
manhattan,24795
manhattan,24796
manhattan,24797
manhattan,24799
manhattan,24800
manhattan,24801
manhattan,24805
manhattan,24806
manhattan,24807
manhattan,24808
manhattan,24809
manhattan,24810
manhattan,24811
manhattan,24813
manhattan,24814
manhattan,24815
manhattan,24816
manhattan,24817
manhattan,24818
manhattan,24819
manhattan,24821
manhattan,24822
manhattan,24823
manhattan,24824
manhattan,24826
manhattan,24827
manhattan,24828
manhattan,24830
manhattan,24831
manhattan,24832
manhattan,24833
manhattan,24834
manhattan,24836
manhattan,24837
manhattan,24838
manhattan,24839
manhattan,24840
manhattan,24841
manhattan,24843
manhattan,24844
manhattan,24845
manhattan,24847
manhattan,24848
manhattan,24849
manhattan,24850
manhattan,24852
manhattan,24853
manhattan,24856
manhattan,24858
manhattan,24859
manhattan,24860
manhattan,24861
manhattan,24863
manhattan,24864
manhattan,24865
manhattan,24867
manhattan,24868
manhattan,24869
manhattan,24870
manhattan,24873
manhattan,24874
manhattan,24876
manhattan,24877
manhattan,24878
manhattan,24880
manhattan,24881
manhattan,24882
manhattan,24883
manhattan,24885
manhattan,24886
manhattan,24888
manhattan,24889
manhattan,24890
manhattan,24891
manhattan,24892
manhattan,24893
manhattan,24894
manhattan,24895
manhattan,24896
manhattan,24900
manhattan,24901
manhattan,24902
manhattan,24905
manhattan,24906
manhattan,24908
manhattan,24909
manhattan,24910
manhattan,24911
manhattan,24912
manhattan,24913
manhattan,24915
manhattan,24916
manhattan,24917
manhattan,24918
manhattan,24920
manhattan,24921
manhattan,24922
manhattan,24923
manhattan,24924
manhattan,24925
manhattan,24926
manhattan,24927
manhattan,24928
manhattan,24932
manhattan,24934
manhattan,24935
manhattan,24937
manhattan,24938
manhattan,24939
manhattan,24940
manhattan,24942
manhattan,24944
manhattan,24945
manhattan,24948
manhattan,24949
manhattan,24950
manhattan,24951
manhattan,24952
manhattan,24953
manhattan,24954
manhattan,24955
manhattan,24957
manhattan,24960
manhattan,24963
manhattan,24964
manhattan,24965
manhattan,24966
manhattan,24967
manhattan,24968
manhattan,24969
manhattan,24970
manhattan,24971
manhattan,24972
manhattan,24973
manhattan,24974
manhattan,24975
manhattan,24976
manhattan,24977
manhattan,24979
manhattan,24980
manhattan,24981
manhattan,24982
manhattan,24983
manhattan,24984
manhattan,24985
manhattan,24986
manhattan,24987
manhattan,24989
manhattan,24990
manhattan,24991
manhattan,24992
manhattan,24993
manhattan,24994
manhattan,24996
manhattan,24997
manhattan,24999
manhattan,25000
manhattan,25002
manhattan,25003
manhattan,25004
manhattan,25006
manhattan,25008
manhattan,25009
manhattan,25010
manhattan,25012
manhattan,25013
manhattan,25014
manhattan,25015
manhattan,25016
manhattan,25018
manhattan,25019
manhattan,25020
manhattan,25021
manhattan,25022
manhattan,25023
manhattan,25024
manhattan,25025
manhattan,25026
manhattan,25027
manhattan,25028
manhattan,25029
manhattan,25030
manhattan,25032
manhattan,25033
manhattan,25035
manhattan,25036
manhattan,25037
manhattan,25038
manhattan,25039
manhattan,25040
manhattan,25044
manhattan,25045
manhattan,25046
manhattan,25047
manhattan,25048
manhattan,25049
manhattan,25050
manhattan,25052
manhattan,25053
manhattan,25054
manhattan,25055
manhattan,25056
manhattan,25057
manhattan,25059
manhattan,25061
manhattan,25062
manhattan,25064
manhattan,25065
manhattan,25066
manhattan,25067
manhattan,25068
manhattan,25069
manhattan,25071
manhattan,25073
manhattan,25074
manhattan,25075
manhattan,25076
manhattan,25077
manhattan,25078
manhattan,25079
manhattan,25080
manhattan,25082
manhattan,25084
manhattan,25085
manhattan,25087
manhattan,25088
manhattan,25092
manhattan,25093
manhattan,25094
manhattan,25096
manhattan,25097
manhattan,25099
manhattan,25100
manhattan,25102
manhattan,25104
manhattan,25106
manhattan,25107
manhattan,25108
manhattan,25109
manhattan,25110
manhattan,25112
manhattan,25113
manhattan,25114
manhattan,25115
manhattan,25116
manhattan,25117
manhattan,25121
manhattan,25122
manhattan,25125
manhattan,25126
manhattan,25127
manhattan,25128
manhattan,25130
manhattan,25131
manhattan,25132
manhattan,25133
manhattan,25135
manhattan,25136
manhattan,25137
manhattan,25138
manhattan,25140
manhattan,25141
manhattan,25143
manhattan,25144
manhattan,25145
manhattan,25146
manhattan,25147
manhattan,25150
manhattan,25151
manhattan,25153
manhattan,25154
manhattan,25155
manhattan,25157
manhattan,25159
manhattan,25161
manhattan,25162
manhattan,25164
manhattan,25165
manhattan,25167
manhattan,25169
manhattan,25170
manhattan,25172
manhattan,25173
manhattan,25175
manhattan,25177
manhattan,25178
manhattan,25180
manhattan,25184
manhattan,25185
manhattan,25188
manhattan,25190
manhattan,25191
manhattan,25192
manhattan,25193
manhattan,25194
manhattan,25195
manhattan,25196
manhattan,25197
manhattan,25199
manhattan,25200
manhattan,25201
manhattan,25202
manhattan,25203
manhattan,25204
manhattan,25206
manhattan,25207
manhattan,25208
manhattan,25210
manhattan,25211
manhattan,25212
manhattan,25213
manhattan,25215
manhattan,25216
manhattan,25219
manhattan,25220
manhattan,25221
manhattan,25222
manhattan,25223
manhattan,25224
manhattan,25226
manhattan,25227
manhattan,25228
manhattan,25231
manhattan,25233
manhattan,25234
manhattan,25235
manhattan,25236
manhattan,25238
manhattan,25239
manhattan,25240
manhattan,25241
manhattan,25242
manhattan,25244
manhattan,25245
manhattan,25246
manhattan,25247
manhattan,25248
manhattan,25249
manhattan,25250
manhattan,25251
manhattan,25254
manhattan,25256
manhattan,25257
manhattan,25258
manhattan,25259
manhattan,25260
manhattan,25261
manhattan,25262
manhattan,25263
manhattan,25264
manhattan,25265
manhattan,25266
manhattan,25267
manhattan,25269
manhattan,25270
manhattan,25271
manhattan,25272
manhattan,25275
manhattan,25277
manhattan,25278
manhattan,25280
manhattan,25281
manhattan,25282
manhattan,25284
manhattan,25287
manhattan,25288
manhattan,25289
manhattan,25290
manhattan,25291
manhattan,25294
manhattan,25295
manhattan,25296
manhattan,25297
manhattan,25298
manhattan,25299
manhattan,25300
manhattan,25301
manhattan,25303
manhattan,25304
manhattan,25307
manhattan,25308
manhattan,25309
manhattan,25310
manhattan,25311
manhattan,25312
manhattan,25313
manhattan,25315
manhattan,25316
manhattan,25317
manhattan,25318
manhattan,25320
manhattan,25322
manhattan,25325
manhattan,25326
manhattan,25329
manhattan,25330
manhattan,25333
manhattan,25334
manhattan,25335
manhattan,25336
manhattan,25337
manhattan,25339
manhattan,25340
manhattan,25342
manhattan,25343
manhattan,25344
manhattan,25346
manhattan,25347
manhattan,25348
manhattan,25349
manhattan,25350
manhattan,25352
manhattan,25353
manhattan,25355
manhattan,25356
manhattan,25357
manhattan,25358
manhattan,25359
manhattan,25360
manhattan,25364
manhattan,25365
manhattan,25366
manhattan,25367
manhattan,25368
manhattan,25369
manhattan,25371
manhattan,25372
manhattan,25375
manhattan,25376
manhattan,25377
manhattan,25378
manhattan,25379
manhattan,25380
manhattan,25383
manhattan,25384
manhattan,25385
manhattan,25386
manhattan,25388
manhattan,25392
manhattan,25393
manhattan,25394
manhattan,25395
manhattan,25397
manhattan,25400
manhattan,25401
manhattan,25403
manhattan,25404
manhattan,25406
manhattan,25409
manhattan,25411
manhattan,25412
manhattan,25413
manhattan,25414
manhattan,25417
manhattan,25418
manhattan,25419
manhattan,25420
manhattan,25421
manhattan,25423
manhattan,25427
manhattan,25429
manhattan,25430
manhattan,25431
manhattan,25433
manhattan,25435
manhattan,25436
manhattan,25437
manhattan,25438
manhattan,25440
manhattan,25441
manhattan,25442
manhattan,25443
manhattan,25444
manhattan,25446
manhattan,25447
manhattan,25449
manhattan,25450
manhattan,25451
manhattan,25452
manhattan,25453
manhattan,25454
manhattan,25455
manhattan,25456
manhattan,25457
manhattan,25458
manhattan,25459
manhattan,25460
manhattan,25462
manhattan,25464
manhattan,25465
manhattan,25466
manhattan,25467
manhattan,25469
manhattan,25470
manhattan,25472
manhattan,25473
manhattan,25474
manhattan,25475
manhattan,25476
manhattan,25477
manhattan,25478
manhattan,25479
manhattan,25480
manhattan,25481
manhattan,25482
manhattan,25483
manhattan,25484
manhattan,25485
manhattan,25487
manhattan,25488
manhattan,25489
manhattan,25491
manhattan,25492
manhattan,25493
manhattan,25494
manhattan,25495
manhattan,25496
manhattan,25497
manhattan,25498
manhattan,25499
manhattan,25500
manhattan,25501
manhattan,25502
manhattan,25503
manhattan,25504
manhattan,25505
manhattan,25507
manhattan,25508
manhattan,25509
manhattan,25512
manhattan,25513
manhattan,25514
manhattan,25515
manhattan,25518
manhattan,25519
manhattan,25520
manhattan,25521
manhattan,25522
manhattan,25523
manhattan,25525
manhattan,25526
manhattan,25527
manhattan,25528
manhattan,25531
manhattan,25533
manhattan,25534
manhattan,25535
manhattan,25536
manhattan,25538
manhattan,25539
manhattan,25540
manhattan,25542
manhattan,25543
manhattan,25544
manhattan,25546
manhattan,25547
manhattan,25548
manhattan,25550
manhattan,25551
manhattan,25552
manhattan,25553
manhattan,25554
manhattan,25555
manhattan,25556
manhattan,25557
manhattan,25558
manhattan,25559
manhattan,25561
manhattan,25563
manhattan,25565
manhattan,25567
manhattan,25568
manhattan,25570
manhattan,25571
manhattan,25572
manhattan,25573
manhattan,25574
manhattan,25575
manhattan,25576
manhattan,25577
manhattan,25578
manhattan,25580
manhattan,25581
manhattan,25582
manhattan,25583
manhattan,25584
manhattan,25585
manhattan,25586
manhattan,25587
manhattan,25589
manhattan,25590
manhattan,25591
manhattan,25593
manhattan,25594
manhattan,25595
manhattan,25596
manhattan,25598
manhattan,25600
manhattan,25601
manhattan,25602
manhattan,25603
manhattan,25604
manhattan,25605
manhattan,25606
manhattan,25610
manhattan,25611
manhattan,25612
manhattan,25613
manhattan,25614
manhattan,25615
manhattan,25616
manhattan,25617
manhattan,25619
manhattan,25620
manhattan,25621
manhattan,25622
manhattan,25624
manhattan,25626
manhattan,25627
manhattan,25630
manhattan,25631
manhattan,25632
manhattan,25633
manhattan,25634
manhattan,25635
manhattan,25636
manhattan,25637
manhattan,25638
manhattan,25639
manhattan,25640
manhattan,25641
manhattan,25642
manhattan,25643
manhattan,25644
manhattan,25645
manhattan,25647
manhattan,25648
manhattan,25649
manhattan,25650
manhattan,25651
manhattan,25652
manhattan,25653
manhattan,25654
manhattan,25655
manhattan,25656
manhattan,25657
manhattan,25660
manhattan,25661
manhattan,25662
manhattan,25663
manhattan,25665
manhattan,25666
manhattan,25667
manhattan,25670
manhattan,25672
manhattan,25676
manhattan,25677
manhattan,25679
manhattan,25681
manhattan,25682
manhattan,25684
manhattan,25687
manhattan,25688
manhattan,25690
manhattan,25694
manhattan,25696
manhattan,25697
manhattan,25698
manhattan,25699
manhattan,25700
manhattan,25701
manhattan,25702
manhattan,25703
manhattan,25705
manhattan,25706
manhattan,25707
manhattan,25708
manhattan,25709
manhattan,25710
manhattan,25711
manhattan,25712
manhattan,25713
manhattan,25714
manhattan,25715
manhattan,25716
manhattan,25719
manhattan,25720
manhattan,25721
manhattan,25722
manhattan,25725
manhattan,25726
manhattan,25727
manhattan,25728
manhattan,25729
manhattan,25730
manhattan,25731
manhattan,25732
manhattan,25733
manhattan,25734
manhattan,25735
manhattan,25736
manhattan,25737
manhattan,25738
manhattan,25739
manhattan,25740
manhattan,25741
manhattan,25743
manhattan,25744
manhattan,25745
manhattan,25746
manhattan,25747
manhattan,25748
manhattan,25750
manhattan,25752
manhattan,25754
manhattan,25755
manhattan,25757
manhattan,25760
manhattan,25761
manhattan,25762
manhattan,25763
manhattan,25764
manhattan,25765
manhattan,25767
manhattan,25768
manhattan,25769
manhattan,25771
manhattan,25772
manhattan,25774
manhattan,25777
manhattan,25778
manhattan,25779
manhattan,25780
manhattan,25781
manhattan,25784
manhattan,25785
manhattan,25786
manhattan,25787
manhattan,25788
manhattan,25789
manhattan,25793
manhattan,25794
manhattan,25795
manhattan,25798
manhattan,25799
manhattan,25800
manhattan,25801
manhattan,25802
manhattan,25804
manhattan,25805
manhattan,25806
manhattan,25807
manhattan,25808
manhattan,25809
manhattan,25810
manhattan,25812
manhattan,25813
manhattan,25814
manhattan,25815
manhattan,25816
manhattan,25817
manhattan,25818
manhattan,25819
manhattan,25820
manhattan,25821
manhattan,25824
manhattan,25825
manhattan,25829
manhattan,25830
manhattan,25831
manhattan,25832
manhattan,25833
manhattan,25834
manhattan,25835
manhattan,25836
manhattan,25837
manhattan,25840
manhattan,25842
manhattan,25843
manhattan,25845
manhattan,25846
manhattan,25847
manhattan,25849
manhattan,25850
manhattan,25851
manhattan,25852
manhattan,25853
manhattan,25854
manhattan,25856
manhattan,25858
manhattan,25861
manhattan,25862
manhattan,25864
manhattan,25865
manhattan,25866
manhattan,25867
manhattan,25868
manhattan,25870
manhattan,25872
manhattan,25873
manhattan,25874
manhattan,25875
manhattan,25876
manhattan,25877
manhattan,25878
manhattan,25879
manhattan,25880
manhattan,25882
manhattan,25884
manhattan,25886
manhattan,25888
manhattan,25889
manhattan,25892
manhattan,25894
manhattan,25895
manhattan,25897
manhattan,25898
manhattan,25899
manhattan,25900
manhattan,25902
manhattan,25903
manhattan,25904
manhattan,25905
manhattan,25906
manhattan,25907
manhattan,25908
manhattan,25909
manhattan,25914
manhattan,25915
manhattan,25918
manhattan,25921
manhattan,25922
manhattan,25923
manhattan,25924
manhattan,25925
manhattan,25927
manhattan,25929
manhattan,25930
manhattan,25931
manhattan,25932
manhattan,25933
manhattan,25934
manhattan,25935
manhattan,25936
manhattan,25937
manhattan,25940
manhattan,25941
manhattan,25942
manhattan,25943
manhattan,25944
manhattan,25946
manhattan,25947
manhattan,25948
manhattan,25949
manhattan,25952
manhattan,25954
manhattan,25955
manhattan,25958
manhattan,25959
manhattan,25960
manhattan,25961
manhattan,25962
manhattan,25963
manhattan,25965
manhattan,25966
manhattan,25968
manhattan,25969
manhattan,25970
manhattan,25973
manhattan,25975
manhattan,25976
manhattan,25977
manhattan,25978
manhattan,25979
manhattan,25980
manhattan,25981
manhattan,25982
manhattan,25983
manhattan,25984
manhattan,25985
manhattan,25986
manhattan,25987
manhattan,25988
manhattan,25990
manhattan,25991
manhattan,25993
manhattan,25995
manhattan,25996
manhattan,25998
manhattan,25999
manhattan,26000
manhattan,26001
manhattan,26002
manhattan,26003
manhattan,26004
manhattan,26005
manhattan,26007
manhattan,26008
manhattan,26010
manhattan,26011
manhattan,26013
manhattan,26017
manhattan,26018
manhattan,26021
manhattan,26022
manhattan,26024
manhattan,26026
manhattan,26027
manhattan,26028
manhattan,26029
manhattan,26030
manhattan,26031
manhattan,26033
manhattan,26034
manhattan,26035
manhattan,26037
manhattan,26038
manhattan,26042
manhattan,26043
manhattan,26044
manhattan,26045
manhattan,26046
manhattan,26047
manhattan,26048
manhattan,26050
manhattan,26051
manhattan,26052
manhattan,26053
manhattan,26054
manhattan,26055
manhattan,26056
manhattan,26057
manhattan,26058
manhattan,26060
manhattan,26061
manhattan,26063
manhattan,26064
manhattan,26065
manhattan,26066
manhattan,26067
manhattan,26068
manhattan,26069
manhattan,26070
manhattan,26071
manhattan,26072
manhattan,26073
manhattan,26074
manhattan,26075
manhattan,26078
manhattan,26079
manhattan,26080
manhattan,26081
manhattan,26082
manhattan,26083
manhattan,26084
manhattan,26085
manhattan,26086
manhattan,26089
manhattan,26090
manhattan,26091
manhattan,26092
manhattan,26093
manhattan,26094
manhattan,26095
manhattan,26097
manhattan,26098
manhattan,26099
manhattan,26100
manhattan,26102
manhattan,26104
manhattan,26105
manhattan,26106
manhattan,26107
manhattan,26108
manhattan,26109
manhattan,26111
manhattan,26112
manhattan,26113
manhattan,26115
manhattan,26116
manhattan,26117
manhattan,26119
manhattan,26120
manhattan,26123
manhattan,26124
manhattan,26125
manhattan,26126
manhattan,26127
manhattan,26129
manhattan,26130
manhattan,26131
manhattan,26132
manhattan,26133
manhattan,26134
manhattan,26136
manhattan,26138
manhattan,26140
manhattan,26141
manhattan,26144
manhattan,26145
manhattan,26146
manhattan,26147
manhattan,26148
manhattan,26149
manhattan,26153
manhattan,26155
manhattan,26156
manhattan,26157
manhattan,26158
manhattan,26159
manhattan,26160
manhattan,26161
manhattan,26162
manhattan,26164
manhattan,26165
manhattan,26166
manhattan,26167
